Area	Bairro	Cidade	Endereco	Estado	Latitude	Longitude	Quartos	Suites	Vagas	Tipo	Transacao	Valor
180	Tijuca	Rio de Janeiro	Rua Clovis Bevilaqua	RJ	-22.9287444	-43.2366894	3	1	2	Apartamento	Venda	1250000
81	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Tim Maia	RJ	-26.9225709	-49.0606445	2	2	1	Apartamento	Venda	418700
290	Leme	Rio de Janeiro	Rua Gustavo Sampaio	RJ	-22.96188545	-43.16737366	4	0	0	Apartamento	Venda	1600000
50	Cascadura	Rio de Janeiro	Avenida Ernani Cardoso	RJ	-22.8810299	-43.3317497	2	1	1	Apartamento	Venda	240000
77	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.990557	-43.351795	1	0	2	Apartamento	Venda	819993
66	Taquara	Rio de Janeiro	Avenida dos Mananciais	RJ	-22.9184423	-43.3932054	2	1	1	Apartamento	Venda	299000
77	Leblon	Rio de Janeiro	Rua General Venâncio Flores	RJ	-22.983127	-43.2257442	2	0	1	Apartamento	Venda	1700000
72	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.9354955	-43.1757154	2	0	0	Apartamento	Venda	770000
220	Recreio dos Bandeirantes	Rio de Janeiro	Estrada Benvindo de Novaes	RJ	-23.0204472	-43.4648974	3	1	0	Apartamento	Venda	1380000
68	Tijuca	Rio de Janeiro	Rua Barão de Mesquita	RJ	-26.9225117	-49.0607072	2	0	1	Apartamento	Venda	550000
89	Barra da Tijuca	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-26.9225117	-49.0607072	3	1	1	Apartamento	Venda	750000
100	Santa Teresa	Rio de Janeiro	Rua Joaquim Murtinho	RJ	-22.9169966	-43.1846655	3	0	0	Apartamento	Venda	630000
120	Freguesia (Ilha do Governador)	Rio de Janeiro	Rua Magno Martins	RJ	-22.9068467	-43.1728965	3	1	1	Apartamento	Venda	370000
160	Copacabana	Rio de Janeiro	Rua Marechal Mascarenhas de Morais	RJ	-22.9656056	-43.1820749	3	0	0	Apartamento	Venda	1300000
104	Leblon	Rio de Janeiro	Rua Engenheiro Cortes Sigaud	RJ	-22.9840683	-43.2315427	2	0	0	Apartamento	Venda	1210000
120	Copacabana	Rio de Janeiro	Rua Domingos Ferreira	RJ	-22.9718701	-43.1863866	3	1	1	Apartamento	Venda	1450000
70	Rio Comprido	Rio de Janeiro	Rua Barão de Itapagipe	RJ	-22.9233539	-43.2172725	2	0	1	Apartamento	Venda	400000
344	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-22.9820451	-43.1902124	4	2	2	Apartamento	Venda	6980000
85	Barra da Tijuca	Rio de Janeiro	Avenida Embaixador Abelardo Bueno	RJ	-26.9225709	-49.0606445	3	1	2	Apartamento	Venda	660000
70	Cachambi	Rio de Janeiro	Rua Cachambi	RJ	-22.8897171	-43.2737042	3	1	2	Apartamento	Venda	923409
59	Copacabana	Rio de Janeiro	Rua Djalma Ulrich	RJ	-22.9791004	-43.1902512	3	1	0	Apartamento	Venda	870000
72	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.96350124	-43.17771683	3	0	0	Apartamento	Venda	1300000
65	Recreio dos Bandeirantes	Rio de Janeiro	Rua Wilfred Penha Borges	RJ	-23.0226794	-43.5146316	2	1	1	Apartamento	Venda	335000
70	Cachambi	Rio de Janeiro	Rua Honório	RJ	-22.88643722	-43.274603	2	0	2	Apartamento	Venda	310000
85	Jardim Botânico	Rio de Janeiro	Rua Faro	RJ	-22.9622929	-43.2188297	2	1	2	Apartamento	Venda	1350000
90	Botafogo	Rio de Janeiro	Rua da Passagem	RJ	-22.9511115	-43.1815169	2	1	1	Apartamento	Venda	1550000
263	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.9383124	-43.17638	4	1	1	Apartamento	Venda	2150000
150	Copacabana	Rio de Janeiro	Rua Assis Brasil	RJ	-22.9637129	-43.180794	3	1	1	Apartamento	Venda	1600000
108	Humaitá	Rio de Janeiro	Rua Visconde de Silva	RJ	-22.958916	-43.1991095	3	1	1	Apartamento	Venda	1300000
61	Vila da Penha	Rio de Janeiro	Rua Engenheiro Oscar Weinschenk	RJ	-22.8366819	-43.3114722	2	1	1	Apartamento	Venda	399000
360	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9862913	-43.2037114	4	1	2	Apartamento	Venda	13200000
234	Ipanema	Rio de Janeiro	Rua Joaquim Nabuco	RJ	-22.9869782	-43.1955341	4	0	2	Apartamento	Venda	3550000
168	Barra da Tijuca	Rio de Janeiro	Rua Ataulpho Coutinho	RJ	-23.0027619	-43.3766706	4	1	2	Apartamento	Venda	1500000
45	Tijuca	Rio de Janeiro	Rua Barão de Mesquita	RJ	-22.924315	-43.2389634	1	1	0	Apartamento	Venda	420000
90	Botafogo	Rio de Janeiro	Praia Botafogo	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	1050000
151	Barra da Tijuca	Rio de Janeiro	Rua das Bromélias da Península	RJ	-22.9902842	-43.3502178	4	2	3	Apartamento	Venda	1701200
120	Barra da Tijuca	Rio de Janeiro	Rua Alceu Amoroso Lima	RJ	-23.0037844	-43.3269264	3	2	1	Apartamento	Venda	1200000
50	Ramos	Rio de Janeiro	Estrada de Itararé	RJ	-22.864171	-43.2689219	2	0	1	Apartamento	Venda	160000
280	Ipanema	Rio de Janeiro	Rua Joaquim Nabuco	RJ	-22.9869168	-43.1953913	4	2	2	Apartamento	Venda	5500000
37	Botafogo	Rio de Janeiro	Rua General Severiano	RJ	-22.9538918	-43.1802923	1	0	0	Apartamento	Venda	600000
30	Centro	Rio de Janeiro	Avenida Mem de Sá	RJ	-22.9132282	-43.1804921	1	0	0	Apartamento	Venda	249000
85	Recreio dos Bandeirantes	Rio de Janeiro	Rua Almirante Ary Rongel	RJ	-23.0173279	-43.4682914	3	1	2	Apartamento	Venda	590000
70	Vista Alegre	Rio de Janeiro	Rua Florânia	RJ	-22.8308119	-43.3172112	2	0	1	Apartamento	Venda	270000
364	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0106133	-43.3231271	4	4	6	Apartamento	Venda	7000000
264	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9863597	-43.2021969	4	3	2	Apartamento	Venda	7500000
63	Tijuca	Rio de Janeiro	Rua Barão de Mesquita	RJ	-22.9229668	-43.2348818	2	1	1	Apartamento	Venda	520000
60	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0101568	-43.344236	2	1	1	Apartamento	Venda	1050000
37	Copacabana	Rio de Janeiro	Rua Paula Freitas	RJ	-22.9687738	-43.1826239	1	1	0	Apartamento	Venda	540000
330	Ipanema	Rio de Janeiro	Avenida Vieira Souto	RJ	-22.9864106	-43.201788	3	2	3	Apartamento	Venda	11000000
39	Catete	Rio de Janeiro	Rua Correa Dutra	RJ	-22.9275138	-43.1768939	1	0	0	Apartamento	Venda	390000
99	Ipanema	Rio de Janeiro	Rua Barão da Torre	RJ	-22.9837312	-43.1967746	2	0	1	Apartamento	Venda	1200000
67	Copacabana	Rio de Janeiro	Rua República do Peru	RJ	-22.966613	-43.1826368	2	0	0	Apartamento	Venda	695000
38	Leblon	Rio de Janeiro	Rua Humberto de Campos	RJ	-22.9823071	-43.2231848	1	0	0	Apartamento	Venda	420000
110	Botafogo	Rio de Janeiro	Rua Marquês de Olinda	RJ	-22.94426494	-43.18315425	3	1	2	Apartamento	Venda	1500000
305	Copacabana	Rio de Janeiro	Avenida Atlântica	RJ	-22.984803	-43.189617	4	1	2	Apartamento	Venda	5250000
51	Tijuca	Rio de Janeiro	Rua Potengi	RJ	-22.9293586	-43.2293783	1	0	1	Apartamento	Venda	435000
64	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9378902	-43.2467228	2	0	1	Apartamento	Venda	390000
80	Santa Teresa	Rio de Janeiro	Rua Almirante Alexandrino	RJ	-22.9339016	-43.1989239	2	0	0	Apartamento	Venda	450000
90	Leblon	Rio de Janeiro	Rua Ministro Correia de Melo	RJ	-22.9807526	-43.2191587	3	0	1	Apartamento	Venda	2099000
78	Barra da Tijuca	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-22.9657101	-43.3868343	2	1	1	Apartamento	Venda	530000
102	Copacabana	Rio de Janeiro	Rua Francisco Sá	RJ	-22.9831907	-43.1919385	3	0	0	Apartamento	Venda	775000
20	Flamengo	Rio de Janeiro	Rua Ferreira Viana	RJ	-22.9270134	-43.1755823	1	0	0	Apartamento	Venda	315000
48	Campo Grande	Rio de Janeiro	Rua Doutor Juvenal Murtinho	RJ	-26.9225117	-49.0607072	2	0	1	Apartamento	Venda	165000
52	Campo Grande	Rio de Janeiro	Rua Olinda Ellis	RJ	-22.9139762	-43.5480533	2	1	1	Apartamento	Venda	235000
87	Barra da Tijuca	Rio de Janeiro	Rua César Lattes	RJ	-23.0026583	-43.4265644	2	1	1	Apartamento	Venda	725000
194	Recreio dos Bandeirantes	Rio de Janeiro	Avenida Tim Maia	RJ	-23.0034668	-43.48509	4	1	2	Apartamento	Venda	1150000
110	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0100315	-43.3435784	2	1	2	Apartamento	Venda	1900010
210	Recreio dos Bandeirantes	Rio de Janeiro	Rua Joaquim Moreira Neves	RJ	-23.0209511	-43.4671528	3	1	3	Apartamento	Venda	1550000
80	Vila Isabel	Rio de Janeiro	Rua Duque de Caxias	RJ	-22.9132177	-43.2425366	2	1	1	Apartamento	Venda	400000
79	Flamengo	Rio de Janeiro	Rua Marquês de Abrantes	RJ	-22.937725	-43.1778593	2	1	1	Apartamento	Venda	970000
90	Centro	Rio de Janeiro	Rua Guilherme Marconi	RJ	-22.9176527	-43.1888044	2	1	0	Apartamento	Venda	629000
30	Ipanema	Rio de Janeiro	Rua Aníbal de Mendonça	RJ	-26.9225709	-49.0606445	1	0	0	Apartamento	Venda	900000
147	Copacabana	Rio de Janeiro	Rua Sá Ferreira	RJ	-22.9813799	-43.1935696	3	1	0	Apartamento	Venda	1199993
52	Taquara	Rio de Janeiro	Estrada do Rio Grande	RJ	-22.9191903	-43.3896216	2	0	1	Apartamento	Venda	240000
115	Laranjeiras	Rio de Janeiro	Rua Soares Cabral	RJ	-22.934471	-43.1875011	3	0	0	Apartamento	Venda	850000
50	Centro	Rio de Janeiro	Rua Leandro Martins	RJ	-22.9006234	-43.1828626	1	1	0	Apartamento	Venda	350000
81	Lagoa	Rio de Janeiro	Avenida Epitácio Pessoa	RJ	-22.9661343	-43.2031184	3	1	1	Apartamento	Venda	1200000
200	Copacabana	Rio de Janeiro	Rua Belfort Roxo	RJ	-22.9633439	-43.1766553	4	0	1	Apartamento	Venda	2490000
120	Barra da Tijuca	Rio de Janeiro	Rua Jacarandás da Península	RJ	-22.9893419	-43.3483764	4	1	2	Apartamento	Venda	1200000
278	Campinho	Rio de Janeiro	Rua Cândido Benício	RJ	-22.8930226	-43.3484194	3	1	4	Apartamento	Venda	700000
85	Tijuca	Rio de Janeiro	Rua Afonso Pena	RJ	-22.9042514	-43.6083427	3	0	1	Apartamento	Venda	700000
129	Botafogo	Rio de Janeiro	Rua Pinheiro Guimarães	RJ	-22.9583396	-43.1935345	4	4	2	Apartamento	Venda	1979000
140	Grajaú	Rio de Janeiro	Rua Rosa e Silva	RJ	-22.9278658	-43.2580701	2	1	2	Apartamento	Venda	795000
58	Engenho de Dentro	Rio de Janeiro	Rua General Clarindo	RJ	-22.8922668	-43.299816	2	0	1	Apartamento	Venda	265000
56	Madureira	Rio de Janeiro	Rua Soares Caldeira	RJ	-22.8707737	-43.3402939	2	0	1	Apartamento	Venda	240000
65	Bento Ribeiro	Rio de Janeiro	Estrada Henrique de Melo	RJ	-22.8748834	-43.3571545	3	0	0	Apartamento	Venda	150000
280	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9854996	-43.2008084	4	3	4	Apartamento	Venda	4800000
75	Vila Isabel	Rio de Janeiro	Rua Dona Maria	RJ	-22.9188787	-43.2368517	2	2	1	Apartamento	Venda	700000
265	Copacabana	Rio de Janeiro	Rua Souza Lima	RJ	-22.9818081	-43.1898905	5	3	1	Apartamento	Venda	2100000
170	Leblon	Rio de Janeiro	Rua Almirante Guilhem	RJ	-22.984685	-43.2188849	4	1	2	Apartamento	Venda	3750000
56	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0110197	-43.3273344	1	0	1	Apartamento	Venda	740000
71	Recreio dos Bandeirantes	Rio de Janeiro	Rua Nilton Santos	RJ	-23.0227395	-43.5118671	2	1	1	Apartamento	Venda	399000
289	Barra da Tijuca	Rio de Janeiro	Avenida das Acácias da Península	RJ	-22.9894603	-43.3532149	4	4	3	Apartamento	Venda	3600000
90	Tijuca	Rio de Janeiro	Rua Paraíba	RJ	-22.9068467	-43.1728965	3	1	1	Apartamento	Venda	689000
380	Barra da Tijuca	Rio de Janeiro	Rua Georgina de Albuquerque	RJ	-23.0083041	-43.310068	4	0	4	Apartamento	Venda	4300000
83	Vila da Penha	Rio de Janeiro	Rua Belarmino de Matos	RJ	-26.9225709	-49.0606445	1	1	1	Apartamento	Venda	390000
45	Flamengo	Rio de Janeiro	Rua Correa Dutra	RJ	-22.9267788	-43.1793587	0	0	0	Apartamento	Venda	450000
101	Botafogo	Rio de Janeiro	Rua Clarice Índio do Brasil	RJ	-22.9398054	-43.1801507	3	0	1	Apartamento	Venda	825000
76	Vila Isabel	Rio de Janeiro	Rua Senador Nabuco	RJ	-22.9133475	-43.2499574	2	1	1	Apartamento	Venda	290000
52	Maracanã	Rio de Janeiro	Rua São Francisco Xavier	RJ	-22.9215038	-43.2214059	2	1	1	Apartamento	Venda	249000
200	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.968759	-43.1863184	3	1	0	Apartamento	Venda	1600000
173	Jardim Guanabara	Rio de Janeiro	Rua Espumas	RJ	-26.9225117	-49.0607072	4	2	3	Apartamento	Venda	1100000
81	Jardim Botânico	Rio de Janeiro	Rua Pacheco Leão	RJ	-22.9658151	-43.2210558	3	0	0	Apartamento	Venda	945000
154	Lagoa	Rio de Janeiro	Rua Carvalho Azevedo	RJ	-22.9630734	-43.2021115	3	2	2	Apartamento	Venda	2300000
55	Campo Grande	Rio de Janeiro	Estrada Professor Daltro Santos	RJ	-22.8802049	-43.5518781	2	0	1	Apartamento	Venda	190000
70	Tijuca	Rio de Janeiro	Rua Barão de Mesquita	RJ	-22.924315	-43.2389634	2	0	0	Apartamento	Venda	350000
56	Recreio dos Bandeirantes	Rio de Janeiro	Rua Projetada Quatro	RJ	-14.235004	-51.92528	1	1	1	Apartamento	Venda	320000
150	Tijuca	Rio de Janeiro	Rua São Francisco Xavier	RJ	-22.9184396	-43.2241779	4	0	1	Apartamento	Venda	950000
130	Tijuca	Rio de Janeiro	Rua Doutor Otávio Kelly	RJ	-22.9316722	-43.2427841	3	1	2	Apartamento	Venda	1000000
141	Barra da Tijuca	Rio de Janeiro	Rua Desembargador Fernandes Pinheiro	RJ	-23.0097443	-43.303693	3	3	3	Apartamento	Venda	2300000
36	Ipanema	Rio de Janeiro	Rua Barão da Torre	RJ	-22.9829673	-43.210395	1	0	0	Apartamento	Venda	750000
266	Barra da Tijuca	Rio de Janeiro	Avenida Afonso de Taunay	RJ	-23.0104331	-43.3126647	4	2	3	Apartamento	Venda	2500000
65	Campo Grande	Rio de Janeiro	Rua Engenheiro Ângelo Barata	RJ	-26.9225709	-49.0606445	2	0	1	Apartamento	Venda	160000
143	Santa Teresa	Rio de Janeiro	Rua Almirante Alexandrino	RJ	-22.929262	-43.1948778	3	2	1	Apartamento	Venda	1300000
72	Tijuca	Rio de Janeiro	Rua Alves de Brito	RJ	-22.9345469	-43.242094	1	1	1	Apartamento	Venda	450000
100	Copacabana	Rio de Janeiro	Rua Paula Freitas	RJ	-22.9662084	-43.1843763	2	0	4	Apartamento	Venda	1200000
203	Recreio dos Bandeirantes	Rio de Janeiro	Rua Ivo Borges	RJ	-23.016481	-43.4684421	3	3	3	Apartamento	Venda	1350000
235	Jardim Botânico	Rio de Janeiro	Rua Eurico Cruz	RJ	-22.9595797	-43.2072015	4	2	2	Apartamento	Venda	3300000
110	Humaitá	Rio de Janeiro	Largo dos Leões	RJ	-22.9536878	-43.19645	3	2	0	Apartamento	Venda	970000
115	Barra da Tijuca	Rio de Janeiro	Avenida Vice-Presidente José Alencar	RJ	-22.9651412	-43.3851843	3	1	2	Apartamento	Venda	840000
50	Barra da Tijuca	Rio de Janeiro	Avenida Gastão Senges	RJ	-23.003637	-43.3421385	2	2	1	Apartamento	Venda	480000
30	Copacabana	Rio de Janeiro	Rua General Azevedo Pimentel	RJ	-22.965803	-43.1807192	1	1	0	Apartamento	Venda	560000
73	Jacarepaguá	Rio de Janeiro	Estrada Meringuava	RJ	-26.9225117	-49.0607072	3	0	1	Apartamento	Venda	334000
150	Barra da Tijuca	Rio de Janeiro	Rua Ipanema	RJ	-23.0011512	-43.3608249	3	1	2	Apartamento	Venda	1890000
110	Leblon	Rio de Janeiro	Rua Doutor Marques Canário	RJ	-22.9781971	-43.2235402	3	0	1	Apartamento	Venda	1800000
84	Vila Isabel	Rio de Janeiro	Rua Senador Nabuco	RJ	-26.9225117	-49.0607072	2	0	0	Apartamento	Venda	330000
351	Copacabana	Rio de Janeiro	Travessa Guimarães Natal	RJ	-22.962706	-43.181067	3	3	3	Apartamento	Venda	4900000
53	Del Castilho	Rio de Janeiro	Estrada Adhemar Bebiano	RJ	-22.8756319	-43.2672519	2	1	1	Apartamento	Venda	326000
70	Maracanã	Rio de Janeiro	Avenida Paula Sousa	RJ	-22.9147786	-43.2277315	2	1	1	Apartamento	Venda	672600
85	Copacabana	Rio de Janeiro	Rua Barata Ribeiro	RJ	-22.9701382	-43.1874314	2	1	0	Apartamento	Venda	850000
53	Camorim	Rio de Janeiro	Estrada de Camorim	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	249000
144	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0088149	-43.329184	4	2	2	Apartamento	Venda	1800000
71	Recreio dos Bandeirantes	Rio de Janeiro		RJ	-23.0136663	-43.4634068	2	1	1	Apartamento	Venda	495000
147	Leblon	Rio de Janeiro	Rua Sambaíba	RJ	-22.9865454	-43.2312891	3	1	3	Apartamento	Venda	3050000
100	Barra da Tijuca	Rio de Janeiro	Rua Jornalista Henrique Cordeiro	RJ	-23.0051242	-43.3222499	3	1	2	Apartamento	Venda	1250000
37	Ipanema	Rio de Janeiro	Rua Antônio Parreiras	RJ	-22.9850099	-43.2080035	0	0	0	Apartamento	Venda	650000
130	Copacabana	Rio de Janeiro	Avenida Nossa Senhora de Copacabana	RJ	-22.9744854	-43.1893452	3	1	0	Apartamento	Venda	900000
110	Ipanema	Rio de Janeiro	Rua Prudente de Morais	RJ	-22.9850137	-43.2086391	3	1	2	Apartamento	Venda	2400000
80	Engenho de Dentro	Rio de Janeiro	Rua Eulina Ribeiro	RJ	-22.9093044	-43.3024285	3	0	1	Apartamento	Venda	249000
206	Barra da Tijuca	Rio de Janeiro	Avenida Jardins de Santa Mônica	RJ	-22.9989929	-43.3985211	4	4	3	Apartamento	Venda	3150000
120	Copacabana	Rio de Janeiro	Rua Maestro Francisco Braga	RJ	-22.9669669	-43.1907203	3	1	1	Apartamento	Venda	1200000
57	Jardim Botânico	Rio de Janeiro	Rua Jardim Botânico	RJ	-22.9634581	-43.2165799	2	0	0	Apartamento	Venda	900000
80	Flamengo	Rio de Janeiro	Rua Senador Vergueiro	RJ	-22.9397654	-43.1768044	3	0	0	Apartamento	Venda	750000
66	Jacarepaguá	Rio de Janeiro	Estrada dos Bandeirantes	RJ	-22.9709282	-43.4125637	3	1	1	Apartamento	Venda	430000
130	Urca	Rio de Janeiro	Avenida João Luís Alves	RJ	-22.9436534	-43.1597352	3	1	2	Apartamento	Venda	2460000
81	Barra da Tijuca	Rio de Janeiro	Rua Alfredo Ceschiatti	RJ	-22.9718564	-43.3840448	2	1	1	Apartamento	Venda	499000
108	Copacabana	Rio de Janeiro	Rua Francisco Sá	RJ	-22.9837898	-43.1935698	3	0	0	Apartamento	Venda	1160000
77	Tijuca	Rio de Janeiro	Avenida Paula Sousa	RJ	-22.9120744	-43.2257882	2	0	1	Apartamento	Venda	479999
71	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.0106692	-43.3731823	1	0	1	Apartamento	Venda	850000
100	Leblon	Rio de Janeiro	Av. Bartolomeu Mitre	RJ	-22.982842	-43.2237989	2	1	1	Apartamento	Venda	2100000
111	Barra da Tijuca	Rio de Janeiro	Avenida Flamboyants da Península	RJ	-22.9898342	-43.3514073	4	2	2	Apartamento	Venda	1120000
73	Camorim	Rio de Janeiro	Estrada de Camorim	RJ	-22.9698624	-43.419693	3	1	1	Apartamento	Venda	310000
63	Rio Comprido	Rio de Janeiro	Rua Santa Alexandrina	RJ	-22.9300671	-43.2084535	2	0	1	Apartamento	Venda	340000
124	Botafogo	Rio de Janeiro	Rua Ministro Raul Fernandes	RJ	-22.9459349	-43.1879441	3	1	1	Apartamento	Venda	2136000
95	Grajaú	Rio de Janeiro	Praca Edmundo Rego	RJ	-26.9225117	-49.0607072	2	0	0	Apartamento	Venda	450000
200	Barra da Tijuca	Rio de Janeiro	Rua dos Jacarandás da Península	RJ	-22.9893419	-43.3483764	4	4	3	Apartamento	Venda	2250000
92	Leblon	Rio de Janeiro	Rua Timóteo da Costa	RJ	-22.9852305	-43.2350082	2	1	3	Apartamento	Venda	1600000
37	Copacabana	Rio de Janeiro	Avenida Prado Júnior	RJ	-22.9646272	-43.1748162	1	0	0	Apartamento	Venda	560000
195	Barra da Tijuca	Rio de Janeiro	Avenida Alfredo Balthazar da Silveira	RJ	-23.0123622	-43.4439166	3	1	2	Apartamento	Venda	881000
40	Tijuca	Rio de Janeiro	Rua Clóvis Beviláqua	RJ	-22.9305776	-43.2350178	1	0	0	Apartamento	Venda	318000
135	Botafogo	Rio de Janeiro	Rua São Clemente	RJ	-22.9505528	-43.1927542	3	1	2	Apartamento	Venda	1540000
81	Recreio dos Bandeirantes	Rio de Janeiro	Rua Artur Possolo	RJ	-23.0120615	-43.4479724	3	1	1	Apartamento	Venda	495000
55	Andaraí	Rio de Janeiro	Rua Gastão Penalva	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	320000
119	Barra da Tijuca	Rio de Janeiro	Rua César Lattes	RJ	-23.0025311	-43.4249081	3	1	0	Apartamento	Venda	980000
390	Barra da Tijuca	Rio de Janeiro	Rua Jorn Pierre Plancher	RJ	-23.0094122	-43.3385496	5	3	3	Apartamento	Venda	3400000
102	Pechincha	Rio de Janeiro	Rua Professor Henrique Costa	RJ	-22.9313271	-43.3625877	3	1	1	Apartamento	Venda	565000
57	Tijuca	Rio de Janeiro	Rua Embaixador Ramon Carcano	RJ	-22.9395787	-43.2495225	2	1	1	Apartamento	Venda	359990
72	Barra da Tijuca	Rio de Janeiro	Avenida das Acácias da Península	RJ	-14.235004	-51.92528	2	1	1	Apartamento	Venda	799000
73	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.9420657	-43.2532213	2	1	1	Apartamento	Venda	430000
64	Copacabana	Rio de Janeiro	Rua Duvivier	RJ	-22.9660544	-43.1778567	2	0	0	Apartamento	Venda	740000
150	Copacabana	Rio de Janeiro	Rua Silva Castro	RJ	-22.9681311	-43.1864509	3	0	1	Apartamento	Venda	1800000
125	Tijuca	Rio de Janeiro	Rua Homem de Melo	RJ	-22.933924	-43.2383627	3	1	2	Apartamento	Venda	1200000
46	Barra da Tijuca	Rio de Janeiro	Avenida Cláudio Besserman Vianna	RJ	-22.9716182	-43.3586892	1	1	1	Apartamento	Venda	265000
72	Braz de Pina	Rio de Janeiro	Rua Coirana	RJ	-22.8282722	-43.290797	2	0	1	Apartamento	Venda	280000
234	Leblon	Rio de Janeiro	Rua Almirante Guilhem	RJ	-22.9824119	-43.2190649	2	1	4	Apartamento	Venda	10000000
48	Centro	Rio de Janeiro	Avenida Calógeras	RJ	-22.9113337	-43.1729101	1	0	0	Apartamento	Venda	500000
44	Vila Valqueire	Rio de Janeiro	Rua Quiririm	RJ	-22.8867123	-43.3550659	1	0	1	Apartamento	Venda	180000
86	Tijuca	Rio de Janeiro	Rua Bom Pastor	RJ	-22.9291751	-43.231569	3	1	2	Apartamento	Venda	950000
169	Recreio dos Bandeirantes	Rio de Janeiro	Rua Rivadavia Campos	RJ	-23.0160348	-43.480981	2	1	1	Apartamento	Venda	525000
104	Jardim Botânico	Rio de Janeiro	Rua Lópes Quintas	RJ	-22.9640647	-43.2212253	3	0	1	Apartamento	Venda	1650000
170	Tijuca	Rio de Janeiro	Rua Conde de Bonfim	RJ	-22.94072914	-43.25063324	4	1	1	Apartamento	Venda	800000
88	Copacabana	Rio de Janeiro	Rua Cinco de Julho	RJ	-22.9721247	-43.1914135	2	1	1	Apartamento	Venda	1680000
60	Curicica	Rio de Janeiro	Estrada dos Bandeirantes	RJ	-22.9615083	-43.3941314	2	2	1	Apartamento	Venda	250000
358	Barra da Tijuca	Rio de Janeiro	Avenida Gilberto Amado	RJ	-23.0117901	-43.3044385	3	1	3	Apartamento	Venda	2290000
200	Barra da Tijuca	Rio de Janeiro	Rua Lagoa das Garças	RJ	-23.0098391	-43.4238344	4	4	3	Apartamento	Venda	2200000
115	Recreio dos Bandeirantes	Rio de Janeiro	Rua Humberto Cozzo	RJ	-23.0178362	-43.4615204	3	1	2	Apartamento	Venda	950000
31	Copacabana	Rio de Janeiro	Rua Francisco Sá	RJ	-22.9833698	-43.1929738	1	0	0	Apartamento	Venda	585000
100	Santa Teresa	Rio de Janeiro	Rua Joaquim Murtinho	RJ	-22.9170776	-43.1843064	3	0	0	Apartamento	Venda	730000
170	Barra da Tijuca	Rio de Janeiro	Avenida das Américas	RJ	-22.9978653	-43.3575968	4	3	2	Apartamento	Venda	2700000
107	Grajaú	Rio de Janeiro	Rua Gurupi	RJ	-22.9215516	-43.2607065	3	1	2	Apartamento	Venda	690000
175	Jardim Botânico	Rio de Janeiro	Rua Eurico Cruz	RJ	-22.9595797	-43.2072015	4	3	2	Apartamento	Venda	3300000
56	Méier	Rio de Janeiro	Rua Pedro de Carvalho	RJ	-22.906229	-43.2896028	2	0	0	Apartamento	Venda	240000
108	Lagoa	Rio de Janeiro	Rua Sacopa	RJ	-22.9653518	-43.2016796	3	1	2	Apartamento	Venda	1550000
70	Barra da Tijuca	Rio de Janeiro	Avenida Lúcio Costa	RJ	-23.009703	-43.3579464	2	2	1	Apartamento	Venda	1150000
250	Flamengo	Rio de Janeiro	Rua Paissandu	RJ	-22.9349737	-43.1781215	4	2	2	Apartamento	Venda	2100000
130	Tijuca	Rio de Janeiro	Avenida Maracana	RJ	-22.92459194	-43.2116159	3	1	2	Apartamento	Venda	850000
75	Engenho de Dentro	Rio de Janeiro	Rua Eulina Ribeiro	RJ	-22.9067331	-43.30212	3	0	1	Apartamento	Venda	240000
250	Jardim Guanabara	Rio de Janeiro	Rua Formosa	RJ	-22.81755829	-43.1908493	4	1	3	Apartamento	Venda	990000
80	Ipanema	Rio de Janeiro	Rua Visconde de Pirajá	RJ	-22.9842566	-43.2048906	3	1	1	Apartamento	Venda	1400000
89	Freguesia (Jacarepaguá)	Rio de Janeiro	Rua Araguaia	RJ	-22.9346221	-43.3343801	2	1	1	Apartamento	Venda	499000
